AvgSpotLen	BioSample	Experiment	Library_Name	Organism	Run	SRA_Sample	Sample_Name	Sex	age	anonymized_name	body_habitat	body_product	body_site	env_feature	env_material	env_package	host_subject_id	host_taxid	sample_source	sample_type	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	MBases	MBytes	Platform	ReleaseDate	SRA_Study	age_unit	collection_timestamp	dna_extracted	elevation	env_biome	geo_loc_name	has_physical_specimen	latitude	longitude	physical_specimen_location	physical_specimen_remaining	project_name	title
233	SAMEA103981093	ERX1998874	232.M3Zkey217	indoor metagenome	ERR1938341	ERS1670261	SAMEA103981093 ERS1670261	male	Missing: Not provided	M3Zkey217				research facility	anthropogenic environmental material	built environment	M3	36244	Zkey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
236	SAMEA103981094	ERX1998875	232.M9Akey217	indoor metagenome	ERR1938342	ERS1670262	SAMEA103981094 ERS1670262	male	Missing: Not provided	M9Akey217				research facility	anthropogenic environmental material	built environment	M9	36244	Akey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
233	SAMEA103981095	ERX1998876	232.M9Bkey217	indoor metagenome	ERR1938343	ERS1670263	SAMEA103981095 ERS1670263	male	Missing: Not provided	M9Bkey217				research facility	anthropogenic environmental material	built environment	M9	36244	Bkey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
234	SAMEA103981096	ERX1998877	232.M9Ckey217	indoor metagenome	ERR1938344	ERS1670264	SAMEA103981096 ERS1670264	male	Missing: Not provided	M9Ckey217				research facility	anthropogenic environmental material	built environment	M9	36244	Ckey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
234	SAMEA103981097	ERX1998878	232.M9Dkey217	indoor metagenome	ERR1938345	ERS1670265	SAMEA103981097 ERS1670265	male	Missing: Not provided	M9Dkey217				research facility	anthropogenic environmental material	built environment	M9	36244	Dkey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
234	SAMEA103981098	ERX1998879	232.M9Ekey217	indoor metagenome	ERR1938346	ERS1670266	SAMEA103981098 ERS1670266	male	Missing: Not provided	M9Ekey217				research facility	anthropogenic environmental material	built environment	M9	36244	Ekey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
233	SAMEA103981099	ERX1998880	232.M9Enter217	indoor metagenome	ERR1938347	ERS1670267	SAMEA103981099 ERS1670267	male	Missing: Not provided	M9Enter217				research facility	anthropogenic environmental material	built environment	M9	36244	Ente	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
233	SAMEA103981100	ERX1998881	232.M9Fkey217	indoor metagenome	ERR1938348	ERS1670268	SAMEA103981100 ERS1670268	male	Missing: Not provided	M9Fkey217				research facility	anthropogenic environmental material	built environment	M9	36244	Fkey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
233	SAMEA103981101	ERX1998882	232.M9Gkey217	indoor metagenome	ERR1938349	ERS1670269	SAMEA103981101 ERS1670269	male	Missing: Not provided	M9Gkey217				research facility	anthropogenic environmental material	built environment	M9	36244	Gkey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
234	SAMEA103981102	ERX1998883	232.M9Hkey217	indoor metagenome	ERR1938350	ERS1670270	SAMEA103981102 ERS1670270	male	Missing: Not provided	M9Hkey217				research facility	anthropogenic environmental material	built environment	M9	36244	Hkey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
221	SAMEA103981103	ERX1998884	232.M9Indl217	human skin metagenome	ERR1938351	ERS1670271	SAMEA103981103 ERS1670271	male	25	M9Indl217	UBERON:skin	UBERON:sebum	UBERON:finger skin	human-associated habitat	sebum	human-skin	M9	9606	finger_tip	skin	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
234	SAMEA103981104	ERX1998885	232.M9Indr217	human skin metagenome	ERR1938352	ERS1670272	SAMEA103981104 ERS1670272	male	25	M9Indr217	UBERON:skin	UBERON:sebum	UBERON:finger skin	human-associated habitat	sebum	human-skin	M9	9606	finger_tip	skin	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
234	SAMEA103981105	ERX1998886	232.M9Kkey217	indoor metagenome	ERR1938353	ERS1670273	SAMEA103981105 ERS1670273	male	Missing: Not provided	M9Kkey217				research facility	anthropogenic environmental material	built environment	M9	36244	Kkey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
235	SAMEA103981106	ERX1998887	232.M9Midl217	human skin metagenome	ERR1938354	ERS1670274	SAMEA103981106 ERS1670274	male	25	M9Midl217	UBERON:skin	UBERON:sebum	UBERON:finger skin	human-associated habitat	sebum	human-skin	M9	9606	finger_tip	skin	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
234	SAMEA103981107	ERX1998888	232.M9Midr217	human skin metagenome	ERR1938355	ERS1670275	SAMEA103981107 ERS1670275	male	25	M9Midr217	UBERON:skin	UBERON:sebum	UBERON:finger skin	human-associated habitat	sebum	human-skin	M9	9606	finger_tip	skin	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
233	SAMEA103981108	ERX1998889	232.M9Mkey217	indoor metagenome	ERR1938356	ERS1670276	SAMEA103981108 ERS1670276	male	Missing: Not provided	M9Mkey217				research facility	anthropogenic environmental material	built environment	M9	36244	Mkey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
234	SAMEA103981109	ERX1998890	232.M9Nkey217	indoor metagenome	ERR1938357	ERS1670277	SAMEA103981109 ERS1670277	male	Missing: Not provided	M9Nkey217				research facility	anthropogenic environmental material	built environment	M9	36244	Nkey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
234	SAMEA103981110	ERX1998891	232.M9Okey217	indoor metagenome	ERR1938358	ERS1670278	SAMEA103981110 ERS1670278	male	Missing: Not provided	M9Okey217				research facility	anthropogenic environmental material	built environment	M9	36244	Okey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
234	SAMEA103981111	ERX1998892	232.M9Pinl217	human skin metagenome	ERR1938359	ERS1670279	SAMEA103981111 ERS1670279	male	25	M9Pinl217	UBERON:skin	UBERON:sebum	UBERON:finger skin	human-associated habitat	sebum	human-skin	M9	9606	finger_tip	skin	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
234	SAMEA103981112	ERX1998893	232.M9Pinr217	human skin metagenome	ERR1938360	ERS1670280	SAMEA103981112 ERS1670280	male	25	M9Pinr217	UBERON:skin	UBERON:sebum	UBERON:finger skin	human-associated habitat	sebum	human-skin	M9	9606	finger_tip	skin	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
236	SAMEA103981113	ERX1998894	232.M9Pkey217	indoor metagenome	ERR1938361	ERS1670281	SAMEA103981113 ERS1670281	male	Missing: Not provided	M9Pkey217				research facility	anthropogenic environmental material	built environment	M9	36244	Pkey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
236	SAMEA103981114	ERX1998895	232.M9Qkey217	indoor metagenome	ERR1938362	ERS1670282	SAMEA103981114 ERS1670282	male	Missing: Not provided	M9Qkey217				research facility	anthropogenic environmental material	built environment	M9	36244	Qkey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
235	SAMEA103981115	ERX1998896	232.M9Rinl217	human skin metagenome	ERR1938363	ERS1670283	SAMEA103981115 ERS1670283	male	25	M9Rinl217	UBERON:skin	UBERON:sebum	UBERON:finger skin	human-associated habitat	sebum	human-skin	M9	9606	finger_tip	skin	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
233	SAMEA103981116	ERX1998897	232.M9Rinr217	human skin metagenome	ERR1938364	ERS1670284	SAMEA103981116 ERS1670284	male	25	M9Rinr217	UBERON:skin	UBERON:sebum	UBERON:finger skin	human-associated habitat	sebum	human-skin	M9	9606	finger_tip	skin	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
234	SAMEA103981117	ERX1998898	232.M9Skey217	indoor metagenome	ERR1938365	ERS1670285	SAMEA103981117 ERS1670285	male	Missing: Not provided	M9Skey217				research facility	anthropogenic environmental material	built environment	M9	36244	Skey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
232	SAMEA103981118	ERX1998899	232.M9Space217	indoor metagenome	ERR1938366	ERS1670286	SAMEA103981118 ERS1670286	male	Missing: Not provided	M9Space217				research facility	anthropogenic environmental material	built environment	M9	36244	Space_bar	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
232	SAMEA103981119	ERX1998900	232.M9Thml217	human skin metagenome	ERR1938367	ERS1670287	SAMEA103981119 ERS1670287	male	25	M9Thml217	UBERON:skin	UBERON:sebum	UBERON:finger skin	human-associated habitat	sebum	human-skin	M9	9606	finger_tip	skin	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
234	SAMEA103981120	ERX1998901	232.M9Thmr217	human skin metagenome	ERR1938368	ERS1670288	SAMEA103981120 ERS1670288	male	25	M9Thmr217	UBERON:skin	UBERON:sebum	UBERON:finger skin	human-associated habitat	sebum	human-skin	M9	9606	finger_tip	skin	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
233	SAMEA103981121	ERX1998902	232.M9Vkey217	indoor metagenome	ERR1938369	ERS1670289	SAMEA103981121 ERS1670289	male	Missing: Not provided	M9Vkey217				research facility	anthropogenic environmental material	built environment	M9	36244	Vkey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
235	SAMEA103981122	ERX1998903	232.M9Wkey217	indoor metagenome	ERR1938370	ERS1670290	SAMEA103981122 ERS1670290	male	Missing: Not provided	M9Wkey217				research facility	anthropogenic environmental material	built environment	M9	36244	Wkey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
233	SAMEA103981123	ERX1998904	232.M9Xkey217	indoor metagenome	ERR1938371	ERS1670291	SAMEA103981123 ERS1670291	male	Missing: Not provided	M9Xkey217				research facility	anthropogenic environmental material	built environment	M9	36244	Xkey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
235	SAMEA103981124	ERX1998905	232.M9Ykey217	indoor metagenome	ERR1938372	ERS1670292	SAMEA103981124 ERS1670292	male	Missing: Not provided	M9Ykey217				research facility	anthropogenic environmental material	built environment	M9	36244	Ykey	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
231	SAMEA103981125	ERX1998906	232.R1Space217	indoor metagenome	ERR1938373	ERS1670293	SAMEA103981125 ERS1670293	Missing: Not provided	Missing: Not provided	R1Space217				research facility	anthropogenic environmental material	built environment	R1	36244	Space_bar	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
222	SAMEA103981126	ERX1998907	232.U1Space217	indoor metagenome	ERR1938374	ERS1670294	SAMEA103981126 ERS1670294	Missing: Not provided	Missing: Not provided	U1Space217				research facility	anthropogenic environmental material	built environment	U1	36244	Space_bar	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
232	SAMEA103981127	ERX1998908	232.U2Space217	indoor metagenome	ERR1938375	ERS1670295	SAMEA103981127 ERS1670295	Missing: Not provided	Missing: Not provided	U2Space217				research facility	anthropogenic environmental material	built environment	U2	36244	Space_bar	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
228	SAMEA103981128	ERX1998909	232.U3Space217	indoor metagenome	ERR1938376	ERS1670296	SAMEA103981128 ERS1670296	Missing: Not provided	Missing: Not provided	U3Space217				research facility	anthropogenic environmental material	built environment	U3	36244	Space_bar	surface	OTHER	PRJEB20471	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	0	454 GS FLX+	SINGLE	PCR	METAGENOMIC	2017-04-22	0	0	LS454	2017-04-20	ERP022626	years	2008-07-15	TRUE	1624	urban biome	USA:CO:Boulder	TRUE	40.0083	-105.2705	UCSDMI	FALSE	fierer_forensic_keyboard	Forensic_identification_using_skin_bacterial_communities
